BILL ITEM ID,LONG DESCRIPTION,CPT-4,HCPCS,REVENUE, TMMC Standard Price Schedule ,TMMC OP Lab Price Schedule
768370,carBAMazepine (TEGretol) 100mg Chew Tab,,,637, $14.75 ,
768373,pioglitazone 30mg Tab,,,637, $57.44 ,
768374,caRVEdilol (Coreg) 25mg Tab,,,637, $57.70 ,
768375,fluocinonide 0.05% Oint 15gm,,,637, $227.17 ,
768377,conjugated estrogens(PREmarin)0.3mg Tab,,,637, $14.75 ,
768381,diltiazem (CardiZEM) 90mg Tab,,,637, $31.05 ,
768415,Prostin E2 (Dinoprost) Vaginal Gel 3mg/10mL,,,637, $535.84 ,
768434,amoxicillin-clavulanate 250mg/5mL 75mL,,,637, $309.18 ,
768436,lithium 300mg CR Tab,,,637, $13.97 ,
768438,verapamil SR 240mg Tab,,,637, $33.38 ,
768439,collagenase (Santyl) Oint 30gm,,,637, $417.60 ,
768458,azithromycin (ZithroMAX) 200mg/5mL Susp 22.5mL,,,637, $272.19 ,
768468,erythromycin Base 500mg Tab,,,637, $23.54 ,
768483,Griseofulvin (Fulvicin PG) 250mg Tab,,,637, $23.54 ,
768486,betamethasone (Diprolene) 0.05% Oint 15gm,,,637, $272.19 ,
768492,diltiazem CR (CardiZEM CD) 240mg Cap,,,637, $57.44 ,
768496,isosorbide dinitrate 10mg Tab,,,637, $14.75 ,
768507,erythromycin base 333mg Tab,,,637, $13.97 ,
768523,Tylenol/CodeINE (APAP-cod) Elix 120mg/12mg/5mL,,,637, $14.49 ,
768542,amoxiCILLIN susp 125mg/5mL 100mL,,,637, $142.56 ,
768570,rifAMPin Susp 10mg/mL Ped Oral,,,637, $38.03 ,
768575,clonazePAM 0.5mg Tab,,,637, $14.75 ,
768576,bumetanide (BUMex) 0.5mg Tab,,,637, $14.75 ,
768579,enalapril (Vasotec) 10mg Tab,,,637, $33.38 ,
768589,phenylephrine (Neo-Synephrine) 1/4% Spray 15mL,,,637, $53.04 ,
768590,spironolactone 50mg Tab,,,637, $25.36 ,
768591,ciprofloxacin (Cipro) 500mg Tab,,,637, $58.47 ,
768593,rosiglitazone (AvanDIA) 4mg Tab,,,637, $57.44 ,
768594,amoxicillin-clavulanate125mg/5mL 75mL,,,637, $211.13 ,
768604,furosemide 80mg Tab,,,637, $13.97 ,
768605,propranolol 20mg Tab,,,637, $13.97 ,
768609,doxazosin (CardURA) 4mg Tab,,,637, $40.62 ,
768610,fluconazole (DiFLUCan) 200mg Tab,,,637, $238.29 ,
768611,doxepin (SINEquan) 50mg Cap,,,637, $13.97 ,
768613,hydrOXYzine (AtaRAX) 10mg/5mL 60mL,,,637, $117.21 ,
768619,warfarin (Coumadin) 5mg Tab,,,637, $14.75 ,
768622,amLODIPine (NorvASC) 10mg Tab,,,637, $58.47 ,
768629,terazosin (Hytrin) 5mg Cap,,,637, $33.12 ,
768642,thioridazine (Mellaril) 25mg Tab,,,637, $13.97 ,
768645,digoxin Elixir 50mcg/mL 60mL,,,637, $96.51 ,
768647,carBAMazepine CR (TEGretol XR) 200mg Tab,,,637, $22.25 ,
768648,amLODIPine-benazepril 5mg-10mg Cap,,,637, $57.44 ,
768649,Lotrisone (betameth-clotrim) Crm 45gm,,,637, $440.36 ,
768650,cefPROZil (CefZIL) 250mg/5mL 100mL,,,637, $655.37 ,
768652,diltiazem CR (CardiZEM CD) 300mg Cap,,,637, $57.44 ,
768655,triamcinolone 0.1% Oint 15gm,,,637, $158.09 ,
768657,nystatin-triamcinolone oint 30gm,,,637, $327.04 ,
768658,repaglinide (PRAndin) 2mg Tab,,,637, $38.03 ,
768659,clobetasol (Temovate) 0.05% Crm 15gm,,,637, $272.19 ,
768660,raNITIdine (ZANtac) 15mg/mL Ped Oral,,,637, $60.34 ,
768664,bethanechol (Urecholine) 25mg Tab,,,637, $13.97 ,
768670,metoprolol succinate CR (TopROL XL) 50mg Tab,,,637, $23.54 ,
768674,atenolol (TenorMIN) 50mg Tab,,,637, $38.03 ,
768675,QUEtiapine (SEROquel) 25mg Tab,,,637, $57.70 ,
768688,cloNIDine (Catapres) 0.2mg Tab,,,637, $23.54 ,
768689,mexiletine (Mexitil) 250mg Cap,,,637, $23.54 ,
768692,meclizine 25mg Tab,,,637, $13.97 ,
768695,tocopheryl (Vitamin E) 200 IntUnits Cap,,,637, $13.97 ,
768697,risperidDONE (RisperDAL) 0.25mg Tab,,,637, $57.44 ,
768700,TORsemide (Demadex) 20mg Tab,,,637, $28.98 ,
768709,pioglitazone 45mg Tab,,,637, $57.44 ,
768711,Peptamen 1 cal- 250mL,,,637, $197.34 ,
768712,laminaria (Dilateria) kit,,,637, $197.41 ,
768715,menthol/ZnOx (Calmoseptine) Oint 120gm,,,637, $197.41 ,
768738,N-Acetylcysteine 600mg Cap,,,637, $13.97 ,
768743,nutritional (Hepatic-Aid) Pkt.,,,637, $272.19 ,
768744,amoxiCILLIN 250mg/5mL Ped Oral,,,637, $60.80 ,
768747,amoxicillin-clavulanate 125mg/5mL Ped Oral,,,637, $54.85 ,
768748,amoxicillin-clavulanate 200mg/5mL Ped Oral,,,637, $60.80 ,
768749,cefUROXime (CefTIN) 250mg/5mL Ped Oral,,,637, $54.85 ,
768752,lansoprazole Susp 3mg/mL Ped Oral,,,637, $77.62 ,
768756,Sudafed (pseudoeph) 6mg/mL Ped Oral,,,637, $71.27 ,
768760,azithromycin (ZithroMAX) 100mg/5mL Ped Oral,,,637, $85.64 ,
768761,azithromycin (ZithroMAX) 200mg/5mL Ped Oral,,,637, $85.64 ,
768762,CefZIL (cefPROZil) 250mg/5mL Ped Oral,,,637, $54.85 ,
768763,cephalexin 250mg/5mL Ped Oral,,,637, $48.92 ,
768768,chlorothiazide 250mg/5mL Ped Oral,,,637, $16.79 ,
768769,sucralfate (CaRAFate) 100mg/mL Ped Oral,,,637, $37.26 ,
768823,acetylcysteine (Mucomyst) 20% 4mL,,,637, $142.56 ,
768824,promethazine (Phenergan) 12.5 mg Supp,,,637, $31.52 ,
768825,methocarbamol (Robaxin) 750mg tab,,,637, $14.75 ,
768830,amoxiCILLIN 125mg/5ml Ped Oral,,,637, $60.80 ,
768835,oxyCODONE CR (OxyCONTIN) 10mg Tab,,,637, $49.94 ,
768837,Sacchromyces Boulardii + MOS cap,,,637, $13.97 ,
768844,budesonide (Pulmicort) Respules 0.5mg/2 mL,,,637, $57.44 ,
768922,amLODIPine-benazepril 5mg-20mg,,,637, $57.44 ,
768941,calcium carbonate (OsCal 500) Tab,,,637, $13.97 ,
769701,naproxen (Naprosyn) 375 mg Tab,,,637, $31.52 ,
769881,sucralfate (Carafate) 1gm/10mL UD,,,637, $57.44 ,
769922,risedronate 35mg tab,,,637, $159.38 ,
769926,tretinoin (VesaNOID) 10mg Cap,,,637, $160.16 ,
769929,sertraline (ZolOFT) 25mg Tab,,,637, $57.44 ,
769930,memantine (Namenda) 10mg Tab,,,637, $57.44 ,
769931,SUMAtriptan (Imitrex) 5mg/inh Nasal Spray,,,637, $272.19 ,
769932,SUMAtriptan (Imitrex) 20mg/ inh Nasal Spray,,,637, $272.19 ,
769962,olmesartan (Benicar) 20mg Tab,,,637, $57.44 ,
769964,prednisoLONE (Orapred) Oral Soln 15mg/5mL,,,637, $60.80 ,
769967,citalopram (CeleXA) 10mg Tab,,,637, $57.44 ,
770001,ziprasidone (Geodon) 80mg Cap,,,637, $57.44 ,
770003,beclomethasone 40mcg/inh (Qvar) 7.3gm,,,637, $364.30 ,
770004,beclomethasone 80mcg/inh (Qvar),,,637, $458.99 ,
770005,alendronate (Fosamax) 35mg Tab,,,637, $216.04 ,
770006,escitalopram 20mg Tab,,,637, $57.44 ,
770008,NaCl (Muro 128) 2% Soln 15mL,,,637, $272.19 ,
770009,guaiFENesin (Mucinex) 600mg CR Tab,,,637, $23.54 ,
770010,ursodiol (Urso) 250mg Tab,,,637, $57.44 ,
770011,topiramate (TopaMAX) 100mg Tab,,,637, $57.44 ,
770029,pimecrolimus (Elidel) 1% Crm 30gm,,,637, $369.73 ,
770031,balsalazide (Colazal) 750mg Cap,,,637, $48.90 ,
770667,ciprofloxacin-dexameth(Ciprodex)OticSusp7.5mL,,,637, $568.44 ,
770668,fluconazole (DiFLUCan) 150mg Tab,,,637, $132.99 ,
770669,fluconazole (DiFLUCan) 10mg/mL Susp 35mL,,,637, $256.15 ,
770697,rizatriptan (Maxalt) 10mg tab,,,637, $160.42 ,
770698,rizatriptan (Maxalt) 5mg tab,,,637, $160.42 ,
770700,phenol liquified solution 10mL,,,637, $57.44 ,
771362,lidocaine topical 5% Patch,,,637, $125.49 ,
771408,metaxalone (Skelaxin) 800mg Tab,,,637, $57.44 ,
771413,valGANciclovir (Valcyte) 450mg Tab,,,637, $268.57 ,
771433,tiotropium (Spiriva) Handihaler (5 doses),,,637, $125.60 ,
771434,tenofovir (Viread) 300mg Tab,,,637, $141.79 ,
772501,fluconazole (DiFLUCan) 10mg/mL Ped Oral,,,637, $60.29 ,
773003,atovaquone (Mepron) 750mg/5mL Susp 30mL,,,637, $708.93 ,
773004,atovaquone (Mepron) 750mg/5mL Susp 5mL UD,,,637, $150.07 ,
773006,rosiglitazone (AvanDIA) 8mg Tab,,,637, $57.44 ,
773007,niacin CR (Slo-NiaCIN) 250mg Tab,,,637, $13.97 ,
779461,letrozole (Femara) 2.5mg Tab,,,637, $73.74 ,
779462,levothyroxine (Synthroid) 137mcg Tab,,,637, $31.57 ,
779468,doxycycline (Vibramycin) 50mg/5mL Susp 120mL,,,637, $159.39 ,
782159,pentosan (Elmiron) 100mg Cap,,,637, $57.44 ,
782170,cinacalcet (Sensipar) 30mg Tab,,,637, $86.42 ,
782189,valsartan (Diovan) 40mg Tab,,,637, $57.44 ,
782198,PARoxetine CR (PaxIL CR) 25mg Tab,,,637, $57.44 ,
782202,loratadine-psuedoeph(Claritin-D) 24hr CR Tab,,,637, $57.44 ,
782208,glucosamine sulfate 500mg Cap,,,637, $13.97 ,
782376,ubiquinone (Coenzyme Q10) 30mg Cap,,,637, $23.54 ,
782378,buPROPion ER (Wellbutrin XL) 300 mg Tab,,,637, $57.44 ,
789596,erythromycin (EES) 200 mg/5mL Ped Oral,,,637, $97.52 ,
789598,lamiVUDine (EPIvir) 10mg/mL Ped Oral,,,637, $60.29 ,
789613,ethanol 95% 120mL,,,637, $52.25 ,
789615,cycloBENZaprine (Flexeril) 5mg Tab,,,637, $57.44 ,
789616,folic acid (vitamin B9) 0.4mg Tab,,,637, $13.97 ,
789618,zidovudine (RETROvir) 50mg/5mL Ped Oral,,,637, $51.75 ,
789619,montelukast (Singulair) 4mg Chew Tab,,,637, $57.44 ,
789621,nevirapine (ViraMUNE) 50mg/5ml Ped Oral,,,637, $60.29 ,
789622,nateglinide (Starlix) 60mg Tab,,,637, $48.90 ,
789764,metoprolol tartrate 25mg Tab,,,637, $13.97 ,
789767,atoMOXetine (Strattera) 40mg Cap,,,637, $57.44 ,
789768,zzzTrileptal (OXcarbazepine) 300mg/5mL Susp 60mL,,,637, $272.18 ,
789769,OXcarbazepine (Trileptal) 300mg/5mL Ped Oral,,,637, $60.29 ,
789770,OXcarbazepine (Trileptal) 300mg Tab,,,637, $57.44 ,
789973,buPROPion ER (Wellbutrin XL) 150mg Tab,,,637, $57.44 ,
789974,risedronate 30mg Tab,,,637, $159.38 ,
789975,ziprasidone (Geodon) 20mg Cap,,,637, $57.44 ,
789987,Sinemet-CR (carbidop-levodop CR) 25/100 Tab,,,637, $48.90 ,
790341,ciprofloxacin (Ciloxan) 0.3% Oint 3.5gm,,,637, $376.46 ,
790342,becaplermin (Regranex) 0.01% Gel 15gm,,,637," $3,585.02 ",
791819,doxepin (Prudoxin) 5% Crm 45gm,,,637, $319.80 ,
791833,nevirapine (ViraMUNE) 200mg Tab,,,637, $60.21 ,
791834,estradiol 0.1mg/24hr patch,,,637, $125.60 ,
791835,benazepril-hydrCHLOROthzde 20mg-25mg T,,,637, $48.92 ,
793938,divalproex CR (Depakote ER) 500mg Tab,,,637, $57.39 ,
793940,sildenafil (Viagra) 50mg Tab,,,637, $95.50 ,
793942,ciclopirox 0.77% Gel 30gm,,,637, $356.11 ,
793943,amoxicillin-clavulanate 600mg/5mL Susp 75mL,,,637, $284.60 ,
793976,potassium citrate CR (Urocit-K) 10mEq Tab,,,637, $23.52 ,
799944,propafenone CR (Rythmol SR) 225mg Cap,,,637, $57.39 ,
799945,Imatinib (Gleevec) 100mg Tab,,,637, $201.81 ,
799946,methyl salicylate (Thera-Gesic) 150gm crm,,,637, $125.60 ,
799949,FioriCET + CodeINE Cap,,,637, $57.39 ,
799950,budesonide (Rhinocort Aqua) Nasal Spray 8.6gm,,,637, $507.59 ,
799951,tacrolimus (Protopic) 0.1% Oint 30gm,,,637, $453.49 ,
799953,levETIRAcetam 250mg Tab,,,637, $57.39 ,
803917,zzzZyrTEC (cetirizine) 1mg/ml Syrup 120mL,,,637, $272.15 ,
803918,riluzole (Rilutek) 50mg Tab,,,637, $135.95 ,
803924,Polycitra-K (CitAcid-PotCitrate) Soln 30mL,,,637, $52.22 ,
803925,Polycitra-K (CitAcid-PotCitrate) Soln 120mL,,,637, $125.60 ,
803961,DULoxetine (Cymbalta) 20mg Cap DR,,,637, $57.39 ,
803962,DULoxetine (Cymbalta) 30mg Cap DR,,,637, $57.39 ,
803963,rifAXIMin (Xifaxan) 200mg Tab,,,637, $57.39 ,
807809,PARoxetine CR (PaxIL CR) 37.5mg Tab,,,637, $57.39 ,
807815,trandolapril (Mavik) 2mg Tab,,,637, $48.92 ,
807817,venlafaxine CR (Effexor XR) 150mg Cap,,,637, $57.39 ,
809851,cyanocobalamin (VitB-12) 100mcg Tab,,,637, $13.88 ,
815787,dutasteride (Avodart) 0.5mg Cap,,,637, $57.39 ,
815826,propafenone CR (Rythmol SR) 325mg Cap,,,637, $57.39 ,
815827,nystatin 100000 units/mL Ped Oral,,,637, $60.21 ,
815828,mometasone (Elocon) 0.1% Oint 15gm,,,637, $272.14 ,
815833,atovaquone-proguanil (Malarone) 250/100mg Tab,,,637, $57.39 ,
827781,nitazoxanide 100mg/5mL Susp 60mL,,,637, $439.37 ,
827784,ARIPiprazole (Abilify) 10mg Tab,,,637, $89.15 ,
827785,olopatadine (Patanol) 0.1% Oph Soln 5mL,,,637, $449.73 ,
829778,eplerenone 25mg Tab,,,637, $52.22 ,
829780,alfuzosin CR (Uroxatral) 10mg Tab,,,637, $52.22 ,
831875,docusate sodium (Colace) 100mg/10mL u/d,,,637, $23.52 ,
831935,conj estrogen-medroxyPROGEST 0.3/1.5mg,,,637, $38.10 ,
831937,loperamide (Imodium) 1mg/5mL Ped Oral,,,637, $16.94 ,
831956,leucovorin 25mg Tab,,,637, $204.87 ,
834064,famotidine (Pepcid) 8mg/mL Ped Oral,,,637, $94.79 ,
834070,conj estrogen-medroxyPROGEST 0.45/1.5mg,,,637, $57.39 ,
838116,hydrocORTisone 2.5% Lot 60mL,,,637, $333.30 ,
838121,oxyCODONE 5mg/5mL oral soln,,,637, $52.22 ,
838122,estradiol (Estrace) 0.5mg Tab,,,637, $38.10 ,
838176,adefovir (Hepsera) 10mg Tab,,,637, $176.41 ,
838568,melatonin 1mg Tablet,,,637, $13.88 ,
838569,calcipotriene (Dovonex) 0.005% Crm 60gm,,,637, $882.75 ,
852059,methadone 5mg/5mL Oral Soln,,,637, $26.11 ,
852060,estradiol (Climara) 0.05mg/24hr Patch,,,637, $272.19 ,
852069,benazepril-hydrCHLOROthzde 20mg-12.5mg T,,,637, $57.39 ,
852071,DM-guaiFEN SF (Diabetic Tuss DM) Soln 120mL,,,637, $197.10 ,
852077,gabapentin (Neurontin) 250mg/5mL Ped Oral,,,637, $51.75 ,
858093,erlotinib (Tarceva) 150mg Tab,,,637, $828.89 ,
870074,ProStat  (protein suppl) 1oz pkt,,,637, $52.22 ,
878100,ferrous sulfate 300mg/5mL Soln u/d,,,637, $23.52 ,
878102,calcium carbonate 1250mg/5mL Susp 60mL,,,637, $52.22 ,
878180,Gelclair Oral Gel 15mL Pkt,,,637, $125.60 ,
910419,metFORMIN CR (Glucophage XR) 750mg Tab,,,637, $57.39 ,
920349,fexofenadine 60mg Tab,,,637, $57.39 ,
920350,amoxicillin-clavulanate 600mg/5 mL Ped Oral,,,637, $60.21 ,
920351,cefDINir (Omnicef) 125mg/5mL Ped Oral,,,637, $60.21 ,
920354,clarithromycin (Biaxin) 125mg/5mL Ped Oral,,,637, $60.21 ,
920355,clarithromycin (Biaxin) 250mg/5ml Ped Oral,,,637, $60.21 ,
920356,conjugated estrogens(PREmarin)0.45mg Tab,,,637, $48.92 ,
922110,cetirizine (ZyrTEC) 1mg/mL Ped Oral,,,637, $60.21 ,
942272,dinoprostone (Cervidil) 0.3 mg/hr (10mg) Dev,,,637," $2,028.00 ",
942275,ivermectin (Stromectol) 3mg Tab,,,637, $57.39 ,
942277,MCT Oil Ped Oral,,,637, $76.44 ,
958228,triamcinolone 0.1% Crm 80gm,,,637, $319.26 ,
958229,triamcinolone 0.1% Oint 80gm,,,637, $319.26 ,
960318,mesalamine (Canasa) 1000mg Supp,,,637, $88.74 ,
964278,pregabalin 50mg Cap,,,637, $57.31 ,
964279,pregabalin 75mg Cap,,,637, $57.31 ,
964281,ubiquinone (Coenzyme Q10) 50mg Cap,,,637, $23.52 ,
970426,verapamil CR (Verelan PM) 100mg CR Cap,,,637, $57.31 ,
972403,"valproic acid (Depakene) Syrup, 250mg/5mL u/d",,,637, $57.31 ,
972404,galantamine (Razadyne) 4mg Tab,,,637, $57.31 ,
974362,donepezil (Aricept) 10mg Tab,,,637, $57.31 ,
976363,metoclopramide (Reglan) 10mg/10mL Syrup UD,,,637, $31.43 ,
976370,sodium phosphate 4mEq/mL Ped Oral,,,637, $54.74 ,
976402,thalidomide (Thalomid) 50mg Cap,,,637, $139.72 ,
976403,thalidomide (Thalomid) 200mg Cap,,,637, $930.50 ,
976404,thalidomide (Thalomid) 100mg Cap,,,637, $750.80 ,
976483,buprenorphine (Subutex) 2mg Tab,,,637, $57.31 ,
976484,potassium phosphate 4.4mEq/mL Ped Oral,,,637, $34.43 ,
978388,atenolol (TenorMIN) 2mg/mL Ped Oral,,,637, $60.51 ,
978389,fluCTYosine 10mg/mL Ped Oral,,,637, $60.51 ,
978390,sodium polystyrene sulfonate 15gm/60mLPed Oral/Rectal,,,637, $34.42 ,
980361,hepatic nutrition supplem (NutriHep) 1.5 cal 250mL,,,637, $272.21 ,
980362,olmesartan (Benicar) 5mg Tab,,,637, $57.31 ,
980363,metroNIDAZOLE 50mg/mL Ped Oral,,,637, $60.51 ,
980372,hydrCHLORthzde-LISINopril 12.5mg-10mgTab,,,637, $57.31 ,
980373,Tussionex (chlorphen-hydrocod) Susp 5mL,,,637, $54.85 ,
980380,calcium gluconate  100 mg/mLPed Oral,,,637, $40.84 ,
980472,lopinavir-ritonavir 200mg/50mg Tab,,,637, $57.31 ,
980474,exenatide (Byetta) 10mcg/0.04mL Inj 2.4mL,,,637," $1,463.66 ",
980475,exenatide (Byetta) 5mcg/0.02mL Inj 1.2mL,,,637," $1,247.27 ",
984403,loratadine (Claritin) 5mg/5mL Syrup 30mL,,,637, $272.20 ,
984404,loratadine (Claritin) 5mg/5mL Syrup Ped Oral,,,637, $60.51 ,
984405,amoxiCILLIN 875mg Tab,,,637, $38.06 ,
986432,hydrocORTisone (Hytone) 2.5% Oint  30gm,,,637, $272.20 ,
992366,propranolol 1mg/mL Ped Oral,,,637, $26.51 ,
998385,levOCARNitine (Carnitor)  100mg/mL Ped Oral,,,637, $51.75 ,
1000385,erlotinib (Tarceva) 100mg Tab,,,637, $828.80 ,
1000386,pregabalin 25mg Cap,,,637, $57.31 ,
1000388,darifenacin CR (EnaBLEX) 15 mg Tab,,,637, $52.17 ,
1000408,fentaNYL (Duragesic-12) 12mcg/hr Disc,,,637, $124.88 ,
1026054,ED Auralgan,,,637, $114.00 ,
1026077,ED Magnesium Citrate,,,637, $50.00 ,
1026078,ED Nitroglycerine Spray,,,637, $262.00 ,
1026079,ED Pediaprofen 5cc,,,637, $51.00 ,
1026080,ED Prelone Unit Dose,,,637, $36.00 ,
1026081,ED Robitussin Cough Syrup,,,637, $55.00 ,
1026091,ED Insulin,,,637, $42.00 ,
1026102,ED Aspirin 300 mg supp,,,637, $12.00 ,
1026103,ED Aspirin 600 mg supp,,,637, $12.00 ,
1026104,ED Glycerin Supp,,,637, $12.00 ,
1026106,ED Debrox/Cerumenex,,,637, $101.00 ,
1036376,pregabalin 100mg Cap,,,637, $57.31 ,
1036378,econazole (Spectazole) 1% Crm 85gm,,,637, $639.78 ,
1048372,Magic Mouthwash (Mylan/BenaD/CaRAF) 130mL,,,637, $247.46 ,
1048372,Magic Mouthwash (Mylan/BenaD/CaRAF) 65mL,,,637, $247.46 ,
1086375,irbesartan (AVApro) 75mg Tab,,,637, $57.31 ,
1106573,ibuprofen 100mg/5mL Susp u/d,,,637, $47.82 ,
1106578,dasatinib (Sprycel) 20mg Tab,,,637, $214.61 ,
1106579,dasatinib (Sprycel) 50mg Tab,,,637, $429.41 ,
1122631,zzzZYVox (linezolid) 100mg/5mL 150mL,,,637," $1,691.40 ",
1134913,lanthanum (Fosrenol) 500mg Tab,,,637, $52.29 ,
1142519,Decadron (dexamethasone) 1mg/mL Ped Oral,,,637, $54.23 ,
1148538,linezolid (ZYVox) 100mg/5mL Ped Oral,,,637, $77.17 ,
1164546,sildenafil (Revatio) 20mg Tab,,,637, $71.73 ,
1164549,SITagliptin 25mg Tab,,,637, $52.29 ,
1164550,SITagliptin 50mg Tab,,,637, $52.29 ,
1164551,SITagliptin 100mg Tab,,,637, $52.29 ,
1194577,Aquaphor Ointment 396gm jar,,,637, $247.46 ,
1198544,topiramate (TopaMAX) Sprinkle 15mg Cap,,,637, $52.29 ,
1202569,atorvastatin 80mg Tab,,,637, $52.29 ,
1202571,methylcellulose (Citrucel) 500mg Tab,,,637, $12.64 ,
1220670,caRVEdilol CR (Coreg CR) 10mg Cap,,,637, $52.29 ,
1220671,caRVEdilol CR (Coreg CR) 20mg Cap,,,637, $52.29 ,
1220672,caRVEdilol CR (Coreg CR) 40mg Cap,,,637, $52.29 ,
1230546,ranolazine CR (Ranexa CR) 500mg Tab,,,637, $52.29 ,
1278543,penicillin VK 250mg/5mL Ped Oral,,,637, $14.58 ,
1296837,alendronate (Fosamax) 70mg/75mL Soln,,,637, $247.45 ,
1314589,levETIRAcetam 100mg/mL Soln 60mL,,,637, $247.46 ,
1314595,oxyCODONE IR 5mg Tab,,,637, $77.56 ,
1342576,hydrCHLOROthzde-valsartan 12.5/320mg Tab,,,637, $52.29 ,
1342577,calcium carbonate 100mg/mL (elemental Calcium) Ped Oral,,,637, $14.58 ,
1362772,niaCIN (vitamin B3) 500mg Tab,,,637, $13.97 ,
1376766,valsartan (Diovan) 320 mg Tab,,,637, $52.29 ,
1392763,Videx EC (DDI/didanosine) 250mg Cap,,,637, $52.29 ,
1420788,hydclrthiz/losartan (HYzaar) 12.5/100 Tab,,,637, $47.54 ,
1420789,telmisartan (Micardis) 80mg Tab,,,637, $47.54 ,
1423235,amoxicillin-clavulanate 250mg/5mL Ped Oral,,,637, $54.25 ,
1423284,budesonide (Pulmicort) Flexhaler 90mcg/Inh,,,637, $600.14 ,
1423300,ARIPiprazole (Abilify) 5mg Tab,,,637, $85.18 ,
1470689,clopidogrel (PlaVIX) 300mg Tab,,,637, $105.50 ,
1482602,aliskiren (Tekturna) 150mg Tab,,,637, $52.31 ,
1482604,budesonide (Pulmicort) Respules 1mg/2mL,,,637, $74.93 ,
1482606,quiNINE (Qualaquin) 324mg Cap,,,637, $47.54 ,
1494591,cefDINir (Omnicef) 250mg/5mL 100mL,,,637, $626.47 ,
1656628,nisoldipine CR (Sular CR) 8.5mg Tab,,,637, $52.31 ,
1656663,Truvada 200/300 Tab,,,637, $247.07 ,
1658595,omeprazole (priLOSEC) 2mg/mL Susp 60mL,,,637, $333.57 ,
1728774,nutritional supplement (Juven) Packet 24gm,,,637, $52.31 ,
1728785,Aloe Vesta Cream 120gm,,,637, $43.30 ,
1728934,Lugols (strong IODine) Soln 8mL,,,637, $52.31 ,
1734606,ferric subsulfate (Monsel's) Soln 8mL,,,637, $88.36 ,
1734607,lactulose for enema 300mL,,,637, $306.66 ,
1734608,urea (Carmol) 40% Crm 90gm,,,637, $224.96 ,
1736595,prednisoLONE (Pediapred) 5mg/5mL Ped Oral,,,637, $46.30 ,
1736596,sildenafil  2mg/1mL Ped Oral,,,637, $77.76 ,
1736597,acyclovir (Zovirax) 200mg/5mL Ped Oral,,,637, $54.08 ,
1754597,oxybutynin (Ditropan) 5mg/5mL Ped Oral,,,637, $23.33 ,
1768595,fluticasone-salmeterol 100mcg/50mcg Inh,,,637, $382.77 ,
1768596,fluticasone-salmeterol 250mcg/50mcg Inh,,,637, $382.77 ,
1768597,fluticasone-salmeterol 500mcg/50mcg Inh,,,637, $623.82 ,
1774647,saliva sub (Mouth Kote) Oral Spray 60mL,,,637, $103.73 ,
1788595,warfarin (Coumadin) 4mg Tab,,,637, $44.53 ,
1804709,warfarin (Coumadin) 6mg Tab,,,637, $48.48 ,
1812709,aspirin desensitization Btl #1,,,637, $135.79 ,
1838709,glycopyrrolate (Robinul) Ped Oral 0.1mg/0.5mL,,,637, $48.48 ,
1838710,levETIRAcetam 100mg/mL Ped Oral,,,637, $48.48 ,
1853031,nebivolol (Bystolic) 5mg Tab,,,637, $46.89 ,
1858722,fexofenadine-pseudoephedrine 180mg-240mg 24hrTab,,,637, $52.31 ,
1858723,nebivolol (Bystolic) 2.5mg Tab,,,637, $52.31 ,
2093713,dofetilide (Tikosyn) 125mcg Cap,,,637, $52.31 ,
2093714,dofetilide (Tikosyn) 250mcg Cap,,,637, $52.31 ,
2093715,dofetilide (Tikosyn) 500mcg Cap,,,637, $52.31 ,
2169734,leeches - medicinal,,,637, $125.58 ,
2269708,potassium phosphate 500mg Tab,,,637, $12.72 ,
2339710,glutaraldehyde 0.6% solution 100mL,,,637, $255.01 ,
2394412,sevelamer carbonate (Renvela) 800mg Tab,,,637, $52.31 ,
2535707,dronedarone (Multaq) 400mg Tab,,,637, $52.31 ,
2535709,prasugrel (Effient) 10mg Tab,,,637, $52.31 ,
2535710,dorzolamide 2.23% - timolol 0.68% ophthalmic soln10mL,,,637, $487.57 ,
2535712,calcitriol Ped Oral 1mcg/mL,,,637, $65.03 ,
2723707,budesonide CR (Entocort EC) 3mg Cap,,,637, $57.36 ,
2723708,solifenacin (VesiCARE) 5mg Tab,,,637, $57.36 ,
2723709,febuxostat (Uloric) 40mg Tab,,,637, $52.31 ,
2747707,prednisoLONE ODT (Orapred ODT) 10mg Tab,,,637, $52.31 ,
2777708,paricalcitol (ZemPLAR) 1mcg Cap,,,637, $52.29 ,
2809707,Fleet Mineral Oil Enema 133mL,,,637, $1.44 ,
2873938,diazOXIDE (Proglycem) 50mg/mL Susp 30mL,,,637, $753.35 ,
3043710,lubiprostone 24mcg Cap,,,637, $52.44 ,
3095707,ibuprofen 50mg/1.25mL Ped Oral,,,637, $14.58 ,
3095709,E.E.S. (erythromycin ethsuc) 200mg/5mL 100mL,,,637, $169.51 ,
3131707,ARIPiprazole (Abilify) 2mg Tab,,,637, $57.51 ,
3131708,lactobacillus (Floranex) Granules 1gm packet,,,637, $38.24 ,
3177707,lactobacillus acidophilus/bulgaricus (Floranex) Tab,,,637, $57.51 ,
3259707,tolvaptan (Samsca) 15mg Tab,,,637," $1,313.61 ",
3261707,megestrol (Megace) 400mg/10mL Susp UD,,,637, $185.22 ,
3475710,doxycycline (Vibramycin) 10mg/mL  Ped Oral,,,637, $58.97 ,
