Procedure Code,Procedure Desc,Procedure Effective Date,Charge Category,Charge Dept ID,Charge Dept Name,Charges,
43152700,PSYLLIUM 5 GRAM PACKETS,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43153200,METHADONE HCL 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43169500,NITROGLYCERIN SR 6.5MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43274900,TYLENOL W/COD #3 TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43373700,GLIPIZIDE 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43400280,MAXZIDE 37.5/25MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43403550,TRIHEXYPHENIDYL HCL 5MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.80,
43000600,HYDRALAZINE 10MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43006600,AMITRIPTYLINE HCL 25MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43008900,PROPRANOLOL 40MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43009200,INDOMETHACIN 25 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43011700,AMPICILLIN 500 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43014400,NITROGLYCERIN 2 % 1 GM OINT,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43029100,SPIRONOLACTONE 25 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43113700,GLIPIZIDE SA OSM 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43135600,PROPRANOLOL HCL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43201600,METHOCARBAMOL 500 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43234900,IMIPRAMINE HCL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43336400,NICOTINE POLACRILEX 2 MG GUM,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43337800,GLYCERIN ADULT SUP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43360000,NITROGLYCERIN 0.2 MG PATCH,08/06/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43403250,MINERAL OIL 30 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43411310,SERTRALINE 25 MG TAB,08/04/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43416630,PREDNISONE 50 MG TAB,11/09/2013,636,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43419090,SOD CHL 3% INH 4 ML VIAL,19/01/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.85,
43006500,DYAZIDE 25/ 37.5MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43029000,NEPHROVITE RX TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43033100,GUAIFENESIN SA 600 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43034000,AMOXICILLIN 500 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43116800,GLYCERIN SUPPOSITORY PEDIATRIC,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43139700,LITHIUM CARB SA 300 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43153300,METHADONE HCL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43301200,LEVOTHYROXINE SOD 25 MCG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43310300,NORTRIPTYLINE HCL 10 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43320900,DILTIAZEM HCL 30 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43389500,TRAZODONE HCL 50 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43409800,MORPHINE SULFATE 15 MG TAB,03/04/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43409930,HYDRALAZINE 50 MG TABLET,20/04/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43411660,MEDROXYPROGESTERONE 5 MG TAB,09/07/2010,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.90,
43008100,HALOPERIDOL 1 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43008800,PROPRANOLOL 20MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43043700,HYDROXYZINE HCL 10MG TABLET,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43121200,GLYBURIDE 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43137600,PRIMIDONE 50MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43140400,FUROSEMIDE 20 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43196300,MEDROXYPROGESTERON ACE 10 MG,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43231100,LEVOTHYROXINE SOD 50 MCG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43255800,ALLOPURINOL 100 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43388500,CARBAMAZEPINE CHEW 100MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43401230,LUTEIN 20MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43406870,FLUOXETINE 20 MG/5 ML UD SOLN,27/07/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43410880,PHOSPHOROUSE NEUTRAL 250 MG,29/12/2009,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43414600,LANSOPRAZOLE 3 MG/ML SYR,31/05/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43416890,ERYTHROMYCIN 333 TAB DR,08/11/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43417940,NICU-HYDROCORTISN 2 MG/ML 1 ML,16/09/2014,636,10.47100,HMA REV-DRUGS SOLD TO PT,6.95,
43007500,METRONIDAZOLE 250 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43014900,PROMETHAZINE HCL 25 MG TAB,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43059900,CEPACOL LOZ,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43107300,LITHIUM CARB SA 450 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43107700,LEVOTHYROXINE SOD 88 MCG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43128800,OXYCODONE HCL 5 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43165100,ACETAMINOPHEN 120 MG SUP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43224200,HUMIBID DM TABLET,31/07/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43227700,THEOPHYLLINE SA 100MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43231200,LEVOTHYROXINE SOD 75 MCG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43273800,METOPROLOL TARTRATE 50 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43403630,FENOFIBRATE NANO 48 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43405850,LISINOPRIL 20 MG TAB,15/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43406850,ZONISAMIDE 25 MG CAP,27/07/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43414520,MOM 473 ML,24/05/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43419190,BENEPROTEIN 7 GM PACKET,13/02/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43420020,DEXTROMETHORPHAN HBR 30 MG/5 M,01/04/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43421010,BENZOCAINE/MENTHOL 18/BOX,01/08/2016,637,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43421310,NICU-CALCIUM GLUCONATE 9.3 MG,01/10/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43422330,NICU-lamiVUDine 10 MG/ML ORAL,01/02/2018,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.00,
43049400,DICYCLOMINE HCL 10 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43057700,PROCHLORPERAZINE 5MG TABLET,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43073000,ONDANSETRON 8 MG TABLET,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43150700,FUROSEMIDE 40MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43152900,CHLORDIAZEPOXIDE 10MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43233600,METHOCARBAMOL 750 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43262800,DICYCLOMINE HCL 20 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43290200,MINOXIDIL 2.5 MG TABLET,20/07/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43404620,UROQID-ACID NO.2 500/500 TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43414560,DEXMETHYLPHENIDATE 2.5 MG TAB,29/05/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43416080,THYROID 15 MG TAB,01/04/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43419030,GUAIFENESIN 100 MG/5 ML,01/02/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43421480,MED CHAIN TRIGLYCERIDES 10  ML,01/12/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.05,
43028600,HALOPERIDOL 2 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43099200,LISINOPRIL 2.5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43104900,ESTRADIOL 1 MG TAB,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43108100,LEVOTHYROXINE SOD 112 MCG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43209800,DOXEPIN HCL 10MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43215600,LEVOTHYROXINE SOD 150 MCG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43223100,GUAIFENESIN 100 MG/5ML 10 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43232900,METHYLPHENIDATE HCL 5MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43236800,GUAIFE/CODE 100/10MG /5ML SRP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43246300,REPAGLINIDE 1MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43275000,TYLENOLL #4 TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43295400,LABETALOL HCL 200 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43325000,ACETAMINOPHEN 325 MG SUPP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43351200,NITROGLYCERIN 0.6 MG PATCH,08/06/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43352300,CHLORDIAZEPOXIDE HCL 25 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43400890,TOPIRAMATE 100 MG TABLET,09/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43402510,ENTEX PSE 400/ 120MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43419420,VITAMIN E ORAL DROPS 25U/0.5ML,01/01/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43422490,GUAIFENESIN DM SUGAR FREE 100M,01/06/2018,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.10,
43023400,CEPHALEXIN 250 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43047300,LORATADINE 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43073400,METFORMIN HCL 500 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43076700,CODEINE 30MG,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43092300,HYDROMORPHONE 2 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43092500,HYDROMORPHONE 4MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43155500,LOMOTIL TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43178400,DILTIAZEM HCL 60 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43206100,PENICILLIN V POT 250 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43222700,DOCUSATE 100 MG/10 ML UD LIQ,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43223000,GUAIFENESIN DM 200MG/20MG/10ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43227800,THEOPHYLLINE SR 300 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43237000,BETHANECHOL CHLORIDE 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43265900,CARISOPRODOL 350 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43275100,THEOPHYLLINE SR 200 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43325100,ACETAMINOPHEN 650 MG SUP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43365900,TEMAZEPAM 15 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43369200,SILVER NITRATE APPL 100S,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43400540,FEXOFENADINE HCL 60 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43414780,PHENOBARBITAL 32.4 MG,12/06/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43416820,LORAZEPAM 0.5 MG TABLET,22/10/2013,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.15,
43006700,AMITRIPTYLINE HCL 50MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43011300,THIORIDAZINE HCL 25 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43030900,SOD CL DEY VIAL 3% 15ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43049100,ETHAMBUTOL 400 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43091500,OXYBUTYNIN CHL 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43207000,BUSPIRONE HCL 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43223400,METHIMAZOLE 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43224000,VALPROIC ACID 250 MG/5ML SYR,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43232000,THYROID 60 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43400690,DEXAMETHASONE 2MG TABLET,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43409150,GLIPIZIDE 10 MG TAB,13/10/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43412920,AMANTADINE 50 MG UDC,21/06/2011,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43417610,NICU-MIDAZOLAM 1 MG/0.5 ML,12/05/2014,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43419160,LIDOCAINE VISC 2% 15 ML,05/02/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.20,
43019500,NABUMETONE 500MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43035100,ALBUTEROL 2.5 MG/3 ML INH,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43039500,CLONAZEPAM 0.5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43039800,FLUPHENAZINE 5MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43103800,GLIPIZIDE XL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43108600,CLARITIN-D 12HR TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43111200,FLUDROCORTISONE 0.1MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43141800,CHLORDIAZEPOXIDE 5MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43226200,PAROXETINE HCL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43234600,BENZTROPINE MESYLATE 2 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43241400,FENOFIBRATE 54 MG TAB,15/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43399920,MISOPROSTOL 100MCG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43419600,ACETAMINOPHEN INFANT 80 MG SUP,01/09/2015,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.25,
43017600,IMIPRAMINE HCL 25MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43037500,MECLIZINE HCL 25 MG TAB,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43045000,NORTRIPTYLINE HCL 25 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43078700,GUANFACINE 1MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43081300,SINEMET CR 25/100 TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43107000,ISOSORBIDE MONONITRATE 10MGTAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43126000,LOPERAMIDE HCL 2 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43209900,DOXEPIN HCL 25MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43401320,METOPROLOL XL 25 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43401500,IBUPROFEN 100MG/5ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43403200,TORSEMIDE 20 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43407250,SPIRONOLACTONE 50 MG TAB,12/10/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43414750,PHENOBARBITAL 64.8 MG TAB,01/01/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43421300,NICU-SPIRONOLACTON ORAL 5MG/ML,01/09/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43421430,NICU-METHADONE 0.5 MG/ML SOL,01/11/2016,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.30,
43006800,MAXZIDE 75/50MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43043900,LORAZEPAM 1 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43064200,CLONAZEPAM 1 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43105900,ISOSORBIDE MONONITRATE 20 MG,11/04/2008,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43153500,METHENAMINE MANDELATE 500MG,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43161600,LISINOPRIL 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43186400,NORCO 10/325 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43196000,PROPYLTHIOURACIL 50 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43224400,CARBAMAZEPINE 200 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43235900,ALBUTEROL 2.5 MG/0.5 ML INH,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43317900,ATENOLOL 50 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43348400,HYDROXYZINE HCL 50 MG TAB,13/09/2007,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43357900,POTASSIUM CHLORIDE SR 20 MEQ,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43402830,FOLIC/CYAN/PYRIDOX TAB,12/09/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43404960,FLORASTOR 250MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.35,
43066700,PROCHLORPERAZINE 10 MG TAB,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43105000,ESTRADIOL 2 MG TAB,01/01/1980,636,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43110900,CYCLOBENZAPRINE HCL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43154100,LEVOCARNITINE 330MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43161800,LISINOPRIL 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43182800,DIPYRIDAMOLE 25 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43222200,LACTULOSE 30 ML SOL,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43224600,SUMATRIPTAN SUCC 50 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43255900,ALLOPURINOL 300 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43263000,SULINDAC 150 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43281600,DICLOFENAC 50 MG TAB,24/08/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43284800,SALSALATE 500MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43351500,PROPAFENONE HCL 150 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43406060,THIORIDAZINE 50 MG TAB,15/05/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.40,
43119000,LOXAPINE 5MG CAPSULE,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.45,
43325700,ISOSORBIDE DINITRATE 5 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.45,
43402190,HYDROCORTISONE 5MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.45,
43004300,OXYMETAZOLINE 0.05 % 15 ML SPY,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.50,
43296900,SODIUM CHL NASAL 0.65 % 45 ML,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.50,
43414530,MOM 60 ML,24/05/2012,250,10.47100,HMA REV-DRUGS SOLD TO PT,7.50,
43414650,DOBUTAMINE 20 MG/10 ML SYR,01/06/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,9.00,
43415230,SODIUM CHLORIDE 3% 12 ML SYR,28/08/2012,636,10.47100,HMA REV-DRUGS SOLD TO PT,9.00,
43419950,NICU MAGNESIUM IVPB 40 MG/ML S,01/03/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,9.00,
43420820,NICU-DOBUTamine 2 MG/ML,01/06/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,9.00,
43420830,NICU-DOBUTamine 1 MG/ML,01/06/2016,636,10.47100,HMA REV-DRUGS SOLD TO PT,9.00,
43003700,WARFARIN SODIUM 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43025600,ACEBUTOLOL 200 MG CAP,12/09/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43031400,METAPROTERENOL SULF 10 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43038500,HYDRALAZINE 100MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43080300,VALPROIC ACID 250 MG CAP,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43121800,ACARBOSE 50MG TABLET,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43387400,ALPRAZOLAM 1 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43402520,DOMEBORO,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43402600,FENOFIBRATE 145 MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43402800,ULTRACET 37.5MG/325MG TAB,01/01/1980,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
43407840,PRIMIDONE 250 MG,22/12/2007,250,10.47100,HMA REV-DRUGS SOLD TO PT,9.60,
